-123.912011,49.467486,"Merry Island Lighthouse-Merry Island,BC",,,"{name:""","Merry Island Lighthouse-Merry Island,BC",""", lat:",49.467486,",",lon:,-123.912011,"},","{name:""Merry Island Lighthouse-Merry Island,BC"", lat:49.467486,lon:-123.912011},"
-126.615389,49.592639,"Nootka Light-Nootka Island,BC",,,"{name:""","Nootka Light-Nootka Island,BC",""", lat:",49.592639,",",lon:,-126.615389,"},","{name:""Nootka Light-Nootka Island,BC"", lat:49.592639,lon:-126.615389},"
-123.393824,48.413486,"Odgen Point Breakwater Light-Victoria,BC",,,"{name:""","Odgen Point Breakwater Light-Victoria,BC",""", lat:",48.413486,",",lon:,-123.393824,"},","{name:""Odgen Point Breakwater Light-Victoria,BC"", lat:48.413486,lon:-123.393824},"
-125.097542,48.722092,"Pachena Point Lighthouse-Pacific Rim National Park Reserve,BC",,,"{name:""","Pachena Point Lighthouse-Pacific Rim National Park Reserve,BC",""", lat:",48.722092,",",lon:,-125.097542,"},","{name:""Pachena Point Lighthouse-Pacific Rim National Park Reserve,BC"", lat:48.722092,lon:-125.097542},"
-116.88455,49.63882,"Pilot Bay Lighthouse-Pilot Bay,BC",,,"{name:""","Pilot Bay Lighthouse-Pilot Bay,BC",""", lat:",49.63882,",",lon:,-116.88455,"},","{name:""Pilot Bay Lighthouse-Pilot Bay,BC"", lat:49.63882,lon:-116.88455},"
-127.727972,50.975611,"Pine Island Light-Pine Island,BC",,,"{name:""","Pine Island Light-Pine Island,BC",""", lat:",50.975611,",",lon:,-127.727972,"},","{name:""Pine Island Light-Pine Island,BC"", lat:50.975611,lon:-127.727972},"
-123.26453,49.33038,"Point Atkinson Lighthouse-West Vancouver,BC",,,"{name:""","Point Atkinson Lighthouse-West Vancouver,BC",""", lat:",49.33038,",",lon:,-123.26453,"},","{name:""Point Atkinson Lighthouse-West Vancouver,BC"", lat:49.33038,lon:-123.26453},"
-127.948028,52.06086,"Pointer Island Lighthouse-Pointer Island,BC",,,"{name:""","Pointer Island Lighthouse-Pointer Island,BC",""", lat:",52.06086,",",lon:,-127.948028,"},","{name:""Pointer Island Lighthouse-Pointer Island,BC"", lat:52.06086,lon:-127.948028},"
-123.5859,49.0129,"Porlier Pass Range Rear Light-Galiano Island,BC",,,"{name:""","Porlier Pass Range Rear Light-Galiano Island,BC",""", lat:",49.0129,",",lon:,-123.5859,"},","{name:""Porlier Pass Range Rear Light-Galiano Island,BC"", lat:49.0129,lon:-123.5859},"
-124.813771,49.231361,"Port Alberni Lighthouse-Point Alberni,BC",,,"{name:""","Port Alberni Lighthouse-Point Alberni,BC",""", lat:",49.231361,",",lon:,-124.813771,"},","{name:""Port Alberni Lighthouse-Point Alberni,BC"", lat:49.231361,lon:-124.813771},"
-123.351889,48.827889,"Portlock Point Lighthouse-Prevost Island,BC",,,"{name:""","Portlock Point Lighthouse-Prevost Island,BC",""", lat:",48.827889,",",lon:,-123.351889,"},","{name:""Portlock Point Lighthouse-Prevost Island,BC"", lat:48.827889,lon:-123.351889},"
-123.14146,49.31408,"Prospect Point Lighthouse-Vancouver,BC",,,"{name:""","Prospect Point Lighthouse-Vancouver,BC",""", lat:",49.31408,",",lon:,-123.14146,"},","{name:""Prospect Point Lighthouse-Vancouver,BC"", lat:49.31408,lon:-123.14146},"
-127.155257,50.630514,"Pulteney Point Light-Malcolm Island,BC",,,"{name:""","Pulteney Point Light-Malcolm Island,BC",""", lat:",50.630514,",",lon:,-127.155257,"},","{name:""Pulteney Point Light-Malcolm Island,BC"", lat:50.630514,lon:-127.155257},"
-128.032444,50.441194,"Quatsino [Kains Island] Lighthouse, Kains Island,BC",,,"{name:""","Quatsino [Kains Island] Lighthouse, Kains Island,BC",""", lat:",50.441194,",",lon:,-128.032444,"},","{name:""Quatsino [Kains Island] Lighthouse, Kains Island,BC"", lat:50.441194,lon:-128.032444},"
-123.53171,48.29837,"Race Rocks Lighthouse-Great Race Rock,BC",,,"{name:""","Race Rocks Lighthouse-Great Race Rock,BC",""", lat:",48.29837,",",lon:,-123.53171,"},","{name:""Race Rocks Lighthouse-Great Race Rock,BC"", lat:48.29837,lon:-123.53171},"
-123.3033,49.1059,"Sand Heads Lighthouse-The Frasure River,BC",,,"{name:""","Sand Heads Lighthouse-The Frasure River,BC",""", lat:",49.1059,",",lon:,-123.3033,"},","{name:""Sand Heads Lighthouse-The Frasure River,BC"", lat:49.1059,lon:-123.3033},"
-127.612526,50.860516,"Scarlett Point Lighthouse-Balaklava Island,BC",,,"{name:""","Scarlett Point Lighthouse-Balaklava Island,BC",""", lat:",50.860516,",",lon:,-127.612526,"},","{name:""Scarlett Point Lighthouse-Balaklava Island,BC"", lat:50.860516,lon:-127.612526},"
-123.921,48.3768,"Sheringham Point Lighthouse-Shirley,BC",,,"{name:""","Sheringham Point Lighthouse-Shirley,BC",""", lat:",48.3768,",",lon:,-123.921,"},","{name:""Sheringham Point Lighthouse-Shirley,BC"", lat:48.3768,lon:-123.921},"
-124.577778,49.48675,"Sisters Islets Lighthouse-Sisters Islets,BC",,,"{name:""","Sisters Islets Lighthouse-Sisters Islets,BC",""", lat:",49.48675,",",lon:,-124.577778,"},","{name:""Sisters Islets Lighthouse-Sisters Islets,BC"", lat:49.48675,lon:-124.577778},"
